permid,isin,issuer_name,str_001_s,str_002_ec,str_003_ec,str_004_asec,str_005_ec,cs_001_sec,gp_esccp,cs_003_sec,cs_002_ec,str_006_sec,str_007_sect,gp_esccp_22,gp_esccp_25,gp_esccp_30,art_8_basicos,str_003b_ec,new_exclusion,exclusion_list
4296555272,XS0399256642,Euromol BV,,,EXCLUDED,,,,,,,EXCLUDED,,,,,EXCLUDED,,True,"['str_003_ec', 'str_006_sec', 'art_8_basicos']"
4296537645,XS0109778190,Vattenfall Treasury AB,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000039835,XS0124761833,Signum Ltd,OK,,OK,OK,,,,OK,,OK,OK,,,,OK,,False,[]
4296540129,XS0083843473,Asahi Finance (Cayman) Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000764067,FR0122170147,Caisse d'Epargne et de Prevoyance d'Auvergne et du Limousin SA,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4296747047,XS0186873302,Aig FP Matched Funding Corp,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295909138,US066365BA49,Deutsche Bank Trust Corp,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296540117,XS0123190299,Sumitomo Corporation Capital Netherlands BV,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296540358,XS0099282435,HFC Bank Ltd,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5040760530,INE425K08031,Reliance Wind Turbine Installators Industries Pvt Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
5001099382,FR0112009719,Banque Populaire Auvergne Rhone Alpes SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295884772,XS1241150868,Unilever NV,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295866910,FR0126069634,Altareit SCA,,,,,,,,OK,,,,,,,,,False,[]
5000763169,BRBCLBLFI0I1,Banco Credit Agricole Brasil SA,,,,,,,,OK,,,,,,,,,False,[]
5049095092,XS1917919836,Agricultural Bank of China Ltd (Luxembourg Branch),,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4297235826,FR0012303246,Caisse Federale du Credit Mutuel Nord Europe SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
5052168646,XS2480990626,Goldman Sachs Finance Corp International Ltd,OK,,OK,OK,,,,OK,,OK,OK,,,,OK,,False,[]
4297117467,XS1237356503,Select Access Investments Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296552157,XS1917160431,Volkswagen Financial Services NV,,,,,,,,OK,,,,,,,,,False,[]
5043462612,XS1197830208,Van Lanschot Kempen NV,OK,,,,,,,,,OK,,,,,,,False,[]
5000049934,XS0400397591,Sumitomo Corporation Capital Asia Pte Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296934050,XS0350546692,Morgan Stanley Asia Securities Products LLC,,,,FLAG,,FLAG,,FLAG,,,FLAG,,,,,,False,[]
5000616440,XS0413899583,Willow Cayman I Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297183361,XS0283317625,de Volksbank NV,,,,,,,,OK,,,,,,,,,False,[]
5000069555,KZ2C00003697,DB Altyn Bank AO,,,,,,,,OK,,,,,,,,,False,[]
5000070268,IT0000188513,Societe Generale Securities Services SpA,,,,,,,,OK,,,,,,,,,False,[]
5000033466,XS0190792365,HBOS Treasury Services Ltd,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
5056392671,CA4042ZPXU35,Hsbc Bank Canada,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5001347953,INE317K07016,Prl Agastya Pvt Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
5001168261,US16891NTH07,China Construction Bank Corporation (New York Branch),,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296027886,CA59021ZFE84,BAC Canada Finance Co,,,,,,,,OK,,,,,,,,,False,[]
4296552043,XS0129730635,Barclays Capital (Cayman) Ltd,EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
4297299675,XS0571483659,Corsair (Jersey) Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000025057,XS0100304129,Sumitomo Mitsui Finance Australia Ltd,,,,,,,,OK,,,,,,,,,False,[]
8589934175,US9497467210,Wells Fargo & Co,,,,,,FLAG,,,,,,,,,,,False,[]
5000837735,ES0513688AN5,BBVA Banco de Financiacion SA,,,,,,,,OK,,,,,,,,,False,[]
5042240839,US00289XAA72,Atlantica Sustainable Infrastructure PLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000031464,AT0000316799,Magna Europa AG,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000617495,INE975F08AX1,Kotak Mahindra Investments Ltd,,,,,,,,OK,,,,,,,,,False,[]
4296400248,US55311JAJ51,ML UK Capital Holdings Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5063326265,INE550X14433,Sharekhan BNP Paribas Financial Serviceslimited,,,,,,,,OK,,,,,,,,,False,[]
5000003741,XS0124879916,Tokai Bank Europe Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297660953,US68269GAA58,1Life Healthcare Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295889547,XS1941770627,ACS Actividades de Construccion y Servicios SA,,,,,,,,OK,,,,,,,,,False,[]
5000050596,XS0100956548,Mizuho Finance Aruba AVV,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295899758,US98155KAG76,MCI Inc,,,,,,,,OK,,,,,,,,,False,[]
4296688734,US86958JSU42,Svenska Handelsbanken AB (New York Branch),,,,,,,,OK,,,,,,,,,False,[]
5001112991,US06743LT105,Barclays Bank PLC (New York Branch),,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
5046655934,US78781PAA30,SailPoint Technologies Holdings Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295866888,FR0000169575,Societe Nationale SNCF SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295900810,XS0091843093,General Electric Capital Corp,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297198992,XS1205626499,Aquarius + Investments PLC,,,,,,,,OK,,,,,,,,,False,[]
4298029530,BRBTOYLFI0U7,Banco Toyota do Brasil SA,,,,,,,,OK,,,,,,,,,False,[]
4296738136,US07274MXG58,Bayerische Landesbank (New York Branch),,,,OK,,OK,,,,,OK,,,,,,False,[]
5035430006,US45581BDL80,Industrial and Commercial Bank of China Ltd (New York Branch),,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297376833,DE000A1AQW64,Popular Capital SA,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
5000001944,XS1083981248,Standard Chartered Bank Hong Kong Ltd,EXCLUDED,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'cs_003_sec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
5035152742,XS0201987376,Aberdeen Diamond Holdings Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296756876,XS0077834850,Orix Corporation USA,,,,,,,,OK,,,,,,,,,False,[]
4296795742,DE000A0BVKZ8,VR Bank Pirmasens eG,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000282128,USU8277GAA86,Springs Industries LLC,OK,,,,,,,,,,,,,,,,False,[]
5000613168,INE958G07BI6,Religare Finvest Ltd,OK,,,,,,,,,,,,,,,,False,[]
5000069583,KR6008611TA6,Walkerhill Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4298212163,XS0051217288,Fujifilm Manufacturing Europe BV,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000043026,XS0198827726,Nomura Bank Luxembourg SA,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000050987,XS0128866752,HCOB Finance Guernsey Ltd,,,,,,,,,,OK,,,,,,,False,[]
5000327065,CA46628WBB96,JP Morgan Bank Canada,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000007704,IDL0000010C4,Bank DBS Indonesia PT,,,,,,,,OK,,,,,,,,,False,[]
4297010920,MX0IBA081448,Banco Regional SA Institucion de Banca Multiple Banregio Grupo Financiero,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295902280,US87612BAU61,Targa Resources Partners LP,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000063869,XS0192903796,Earls Seven Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000025949,XS0080016776,Shinsei Bank Finance NV,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000608285,USU15684AP54,Cequel Communications Holdings I LLC,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296549782,XS0040229717,Bankers Trust Luxembourg SA,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000025354,XS1458451140,Thames Spc,,,,,,,,FLAG,,,,,,,,,False,[]
4296051871,XS0098923203,Ursa Major International Kommunikationsservice GmbH,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296154985,US05966DXH06,Banco Santander SA (New York Branch),FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
4295859694,BRELUMDBM010,Eluma SA Industria e Comercio,OK,,,,,,,,,OK,,,,,,,False,[]
5000101320,XS2100402853,Arabella Finance Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
5034173137,XS1923734849,Merlin XI,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4297805140,MA0001006289,Salafin SA,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5001094863,XS1242859509,Itau Unibanco SA (Nassau Branch),,,,OK,,OK,,,,,OK,,,,,,False,[]
5037635945,XS0951155869,Vier Gas Transport GmbH,OK,,,,,OK,,,,OK,,,,,,,False,[]
5038047303,XS1442205529,Pinehurst Securities SA,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5050714881,DE000A2LQ2L3,Innogy SE (Pre-Merger),OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4297931168,US92932SAA69,Wells Fargo Mortgage Backed Securities 2008-1 Trust,FLAG,,,FLAG,,FLAG,,FLAG,,,FLAG,,,,,,False,[]
4296569543,FR0123807804,Agence Francaise de Developpement EPIC,,,,,,,,OK,,,,,,,,,False,[]
4296558799,JP328620A1D4,Japan Finance Organization for Municipalities,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4297314852,FR0125414773,Banque Populaire Rives de Paris SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4297011300,XS0226591898,Dali Capital PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4298431967,ES0513924359,Bankinter Sociedad de Financiacion SA,,,,,,,,OK,,,,,,,,,False,[]
5000933349,INE222O08026,Starlight Systems Pvt Ltd,OK,,,,,,,,,OK,,,,,,,False,[]
4295866767,FR0000141426,Credit Foncier de France SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296555135,XS0388229857,NATWEST MARKETS PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000035686,INE704I14EI0,Barclays Investments & Loans (India) Pvt Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296055809,KR6062422QA7,Galaxia Photonics Co Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000024331,KR6008881VB9,Hyundai Metia,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
5001102585,INE881K07029,Idfc First Bharat Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296547155,XS1241099909,Goldman Sachs International,OK,,OK,OK,,,,OK,,OK,OK,,,,OK,,False,[]
4298173956,DE000A0B1SH8,Wartburg Sparkasse,OK,,,,,,,,,OK,,,,,,,False,[]
4295904146,US420781AC01,Maxion Wheels,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295872608,INE296A07QC5,Bajaj Finance Ltd,,,,,,,,OK,,,,,,,,,False,[]
4297629254,US60710RCS22,Mizuho Bank (USA),,,,,,,,OK,,,,,,,,,False,[]
5000076356,KR6742302153,Standard Chartered Securities Korea Ltd,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4296540223,US02665JG618,American Honda Finance Corp,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000062703,ARDEUT110574,Telefonica SA,,,,,,,,OK,,,,,,,,,False,[]
4297563876,INE976G16LV1,RBL Bank Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295874201,INE688I07246,Capital First Ltd,,,,,,,,OK,,,,,,,,,False,[]
5036761018,BRYAHALFI0C6,Banco Yamaha Motor do Brasil SA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000062665,AT0000330907,Magna Steyr Powertrain AG & Co KG,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296543423,CND0000005N5,China Development Bank,,,,,,,,OK,,,,,,,,,False,[]
4295872506,INE103A14272,Mangalore Refinery and Petrochemicals Ltd,OK,,,,,OK,,OK,,OK,,,,,,,False,[]
4296814876,HK0000999083,Guotai Junan Securities Hong Kong Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4297424978,TW21Z7181419,IBF Securities Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4296717688,MX0JBA0A5S92,BBVA Bancomer SA Institucion de Banca Multiple Grupo Financiero BBVA Bancomer,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000001707,XS2765023796,Sumitomo Mitsui Trust International Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5069411376,US6068FP6041,Mizuho Markets Cayman LP,,,,OK,,OK,,,,,OK,,,,,,False,[]
4298413267,CH1164344678,Zurcher Kantonalbank Finance (Guernsey) Ltd,,,,,,,,OK,,,,,,,,,False,[]
4296540179,CH1189217966,Pfandbriefzentrale der schweizerischen Kantonalbanken AG,OK,,,,,,,,,OK,,,,,,,False,[]
8589934170,CH1218228257,Zuercher Kantonalbank,,,,,,,,OK,,,,,,,,,False,[]
5044172739,MX0IBA051BS1,Fibra Mty SAPI de CV,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296395040,US05969WZU43,Banco del Estado de Chile,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5067937230,DE000GP5QV34,Goldman Sachs Bank Europe SE,OK,,OK,OK,,OK,,OK,,OK,OK,,,,OK,,False,[]
4295858966,CH0269671688,Hypo Vorarlberg Bank AG,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000070026,BRBPNMDI0VS2,Banco Pan SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000368273,KYG4089G3273,Goldman Sachs Structured Products (Asia) Ltd,OK,,OK,OK,,OK,,OK,,OK,OK,,,,OK,,False,[]
4295875782,IT0005499741,TAS Tecnologia Avanzata dei Sistemi SpA,,,,,,,,OK,,,,,,,,,False,[]
5000588136,IT0004783988,Banca Centro Lazio Credito Cooperativo Sc,OK,,,,,,,,,,,,,,,,False,[]
5038058818,XS2405005237,Citigroup Global Markets Funding Luxembourg SCA,,,,,,,,OK,,,,,,,,,False,[]
4295927691,BRBSAFLFN456,Banco Safra SA,OK,,,,,,,,,OK,,,,,,,False,[]
4295859463,BE6311814246,Care Property Invest NV,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295859137,US67616RFA86,Oesterreichische Kontrollbank AG,OK,,,,,,,,,OK,,,,,,,False,[]
4295884243,MX95CF050062,Comision Federal de Electricidad,OK,,,,,,,,,OK,,,,,,,False,[]
5000740131,CH1160785627,Swissquote Bank SA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296543410,CND10005Q006,Export-Import Bank of China,OK,,,,,OK,,,,OK,,,,,,,False,[]
5083757227,USG53901AA58,Liberty Costa Rica Senior Secured Finance,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5052531033,FR0128308360,Orano SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4297238504,CH0014098385,Pfandbriefbank schweizerischer Hypothekarinstitute AG,OK,,,,,,,,,OK,,,,,,,False,[]
5000674421,KR6BK0000HX2,IBK Securities Co Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297444760,XS0311731839,Bear Stearns Global Asset Holdings Ltd,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4296540251,XS1222741792,Banco Safra (Cayman Islands) Ltd,OK,,,,,,,,,OK,,,,,,,False,[]
5040695671,XS0306023747,Liquidity Ltd,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
4297992883,XS0136609483,Ixis Corporate & Investment Bank SA,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295882037,KR6003581D43,HLB Global Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5000630769,XS0139340961,Bayerische Landesbank (London Branch),,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295915611,US2546R2HK55,TWDC Enterprises 18 Corp,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297283670,XS0307712652,Nikko Citigroup Services Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295968518,IT0003187264,Cassa Rurale Vallagarina Banca di Credito Cooperativo Sc,OK,,,,,,,,,,,,,,,,False,[]
5000609355,CL0002236082,Caja de Compensacion de Asignacion Familiar de los Andes,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295992399,XS0100668598,Earls Four Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000041249,KR6200231AB7,Telcon RF Pharmaceutical Inc,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5071576365,XS2314803821,Fontwell II Securities 2020 DAC,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
5001123565,BRFICSCC0187,Banco Ficsa SA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000039807,XS0365196145,Bank of Scotland PLC,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4296167783,CND1000009J3,Agricultural Development Bank of China,OK,,,,,,,,,,,,,,,,False,[]
4296717446,ZAM000302363,Absa Bank Ltd,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4298347970,CND10000CNV4,Greentown Real Estate Group Company Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295912318,US9113A2G759,United Parcel Service Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
8589934205,XS2100771463,Banco Santander SA,,,,,,,,,,,,,,,FLAG,,False,[]
5000069355,DK0009773145,Nykredit Realkredit A/S,OK,,,OK,,,,,,,OK,,,,,,False,[]
5000809359,CND10000K7N2,Ping An Securities Company Ltd,,,,,,,,OK,,,,,,,,,False,[]
4298054258,US02361D8864,Ameren Illinois Co,OK,,,,,OK,,,,,,,,,,,False,[]
5000039167,CND1000209G5,China Everbright Bank Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
5039188471,XS1808389537,First Abu Dhabi Bank PJSC (London Branch),,,,,,,,OK,,,,,,,,,False,[]
5037139973,NZLGBDT200C9,New Zealand Local Government Funding Agency Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295889692,LK0078X00001,Hatton National Bank PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295908564,US21037DA381,Constellation Brands Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295904846,US779382AK60,Rowan Companies LLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295873793,INE870D14DP7,National Fertilizers Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4297156345,XS0691779994,Santander International Debt SA,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
5071495087,XS2343811647,Shenwan Hongyuan Financial Products Co Ltd,OK,,,,,,,,,OK,,,,,,,False,[]
5000441273,SE0012569382,Humlegarden Fastigheter AB,,,,,,,,OK,,,,,,,,,False,[]
4295891848,US86764M4033,Sunplus Technology Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295871943,US5537684095,MTR Corp Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295912939,US203752AB64,Community National BanCorp,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5040049287,US7710071017,Robinsons Retail Holdings Inc,,,,,,,,OK,,,,,,,,,False,[]
4298498117,CND10001PWP7,China CICC Wealth Management Securities Co Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295908266,US9134831034,Universal Electronics Inc,,,,,,,,OK,,,,,,,,,False,[]
5001196219,INE669F14016,SBI DFHI Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5035423814,KR7140410002,Mezzion Pharma Co Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4296543467,CA6410Z9VC88,Nestle Capital Canada Ltd,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4295928687,AT0000353826,Bankholding Winter & Co AG,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295903128,XS1416324264,General Electric Co,,,,,,,,OK,,,,,,,,,False,[]
4296789226,NO0010404171,Lyse AS,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4296759599,XS0170422546,Eirles One DAC,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000718155,XS0744002642,Morgan Stanley Secured Financing LLC,,,,FLAG,,FLAG,,FLAG,,,FLAG,,,,,,False,[]
4295889371,XS2095795964,Fomento de Construcciones y Contratas SA,,,,,,,,OK,,,,,,,,,False,[]
4295889277,XS2102347304,CIE Automotive SA,,,,,,,,OK,,,,,,,,,False,[]
5034844240,XS1914371361,Willow No 2 (Cayman) Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297107651,XS0235452504,Omega Capital Investments PLC,,,,,,,,OK,,,,,,,,,False,[]
4297392977,XS0407381770,Xelo PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295968445,ZAG000023953,Account On Us Proprietary Ltd,,,,,,,,OK,,,,,,,,,False,[]
4297085188,ZAG000032327,Indwa Investments (Rf),,,,,,,,OK,,,,,,,,,False,[]
4295889649,XS1805043541,Ferrovial SA,,,,,,,,OK,,,,,,,,,False,[]
4296087486,XS0318556593,Morgan Stanley Finance II Ltd,,,,FLAG,,FLAG,,FLAG,,,FLAG,,,,,,False,[]
4296482545,US46640PPH00,JP Morgan Securities LLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5051775617,BE6318379904,Anheuser-Busch Inbev SA (Pre-Reincorporation),,,,,,,,OK,,,,,,,,,False,[]
4296676289,US89152FS145,TotalEnergies Capital SA,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4295903253,US95709TAG58,Evergy Kansas Central Inc,,,,,,OK,,,,,,,,,,,False,[]
4298363564,XS1420331271,Antalis SA,,,,,,,,OK,,,,,,,,,False,[]
5000226534,XS1345350836,Santander Commercial Paper SAU,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
5000734981,XS1404953108,Nestle Finance International Ltd SA,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4295869198,DE000A0DMJU6,BASF SE,,,,,,,,,OK,,,,,,,,False,[]
5000616325,ZAG000127424,Inguza Investments Rf Ltd,,,,,,,,OK,,,,,,,,,False,[]
5000777030,XS1941773308,Bank of China Ltd (Frankfurt am Main Branch),,,,OK,,OK,,,,,OK,,,,,,False,[]
5000075299,XS1942567790,TenneT Holding BV,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295903908,US29358QAH20,Valaris PLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295904718,US71344TDN90,PepsiCo Inc,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4295903197,US30040YV683,Eversource Energy,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5043951500,US93142XPD74,Walgreens Boots Alliance Inc,,,,FLAG,,OK,,FLAG,,,FLAG,,,,,,False,[]
4297712847,US0018A2KH87,ANZ New Zealand (Int'l) Ltd,,,,,,,,OK,,,,,,,,,False,[]
4297876873,ZAG000156100,Ivuzi Investments Ltd,,,,,,,,OK,,,,,,,,,False,[]
5000070254,XS0386630205,Asset Repackaging Trust Six BV,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5043415536,US22823PPH00,Crown Castle Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295867261,FR0124887433,EssilorLuxottica SA,,,,,,,,OK,,,,,,,,,False,[]
5067941780,US29279HW196,Enel Finance America LLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000728081,US79490AQ849,Salisbury Receivables Company LLC,,,,,,,,OK,,,,,,,,,False,[]
5001437767,US2574P1A366,Dominion Energy Inc,,,,,,EXCLUDED,,,,,,,,,,,True,['cs_001_sec']
5048904348,US06945LGN29,Barton Capital SA,,,,,,,,OK,,,,,,,,,False,[]
4295900842,US69351UAB98,Ppl Electric Utilities Corp,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000013312,US29248FTB30,Enable Midstream Partners LP,,,,,,OK,,,,,,,,,,,False,[]
4295900343,US40434RA361,HSBC USA Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5035391926,US8672E3TB24,Suncorp-Metway Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296205834,US49167BNP21,Kentucky Utilities Co,,,,,,OK,,,,,,,,,,,False,[]
5000899187,BE6308751658,Bridgestone Europe NV,OK,,OK,EXCLUDED,,EXCLUDED,,EXCLUDED,,OK,EXCLUDED,,,,OK,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295902022,US29277EG166,Energy Transfer Operating LP,OK,,,,,,,,,,,,,,,,False,[]
